time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1245160013,171.97,170.3,126.41,155.75,4.27,4.27,s7_stimuli_t4.jpg,1859
1245164012,173.14,171.61,125.43,157.57,4.27,4.27,s7_stimuli_t4.jpg,1859
1245168012,174.05,172.32,125.81,159.35,4.27,4.28,s7_stimuli_t4.jpg,1859
1245172012,173.28,172.93,125.39,159.61,4.26,4.28,s7_stimuli_t4.jpg,1859
1245176012,174.0,174.35,126.58,159.73,4.26,4.28,s7_stimuli_t4.jpg,1859
1245180011,174.55,174.51,125.67,160.0,4.26,4.29,s7_stimuli_t4.jpg,1859
1245184011,174.65,175.53,127.14,159.42,4.26,4.28,s7_stimuli_t4.jpg,1859
1245188011,175.29,176.72,126.88,159.08,4.26,4.29,s7_stimuli_t4.jpg,1859
1245192011,177.14,179.13,130.76,158.85,4.27,4.29,s7_stimuli_t4.jpg,1859
1245196011,207.87,182.06,179.18,161.07,4.28,4.29,s7_stimuli_t4.jpg,1859
1245200011,269.53,189.6,255.64,172.44,4.29,4.29,s7_stimuli_t4.jpg,1859
1245204011,329.63,226.98,321.54,207.2,4.3,4.29,s7_stimuli_t4.jpg,1859
1245208011,377.3,242.57,397.26,222.7,4.31,4.29,s7_stimuli_t4.jpg,1859
1245212011,435.77,259.87,418.93,246.68,4.31,4.28,s7_stimuli_t4.jpg,1859
1245216005,479.72,256.38,439.73,252.67,4.32,4.27,s7_stimuli_t4.jpg,1859
1245219999,497.16,269.95,512.43,262.68,4.33,4.26,s7_stimuli_t4.jpg,1859
1245223994,550.22,268.17,536.79,262.61,4.33,4.25,s7_stimuli_t4.jpg,1859
1245227988,579.59,285.37,557.99,269.23,4.34,4.25,s7_stimuli_t4.jpg,1859
1245231983,584.43,299.89,580.48,284.83,4.35,4.23,s7_stimuli_t4.jpg,1859
1245235977,586.13,308.69,576.07,295.02,4.36,4.22,s7_stimuli_t4.jpg,1859
1245239971,584.91,306.96,563.62,306.88,4.36,4.22,s7_stimuli_t4.jpg,1859
1245243966,586.84,309.63,561.82,306.11,4.37,4.21,s7_stimuli_t4.jpg,1859
1245247960,588.29,311.11,575.15,308.78,4.38,4.2,s7_stimuli_t4.jpg,1859
1245251955,586.33,313.86,572.65,311.65,4.38,4.2,s7_stimuli_t4.jpg,1859
1245255949,587.87,318.42,574.03,316.52,4.4,4.19,s7_stimuli_t4.jpg,1859
1245259944,586.28,316.84,573.61,321.65,4.41,4.19,s7_stimuli_t4.jpg,1859
1245263938,588.02,315.96,572.55,323.42,4.42,4.18,s7_stimuli_t4.jpg,1859
1245267932,587.43,316.22,574.48,327.29,4.43,4.17,s7_stimuli_t4.jpg,1859
1245271927,587.33,312.16,575.57,330.86,4.43,4.17,s7_stimuli_t4.jpg,1859
1245275921,586.11,308.9,573.7,336.51,4.44,4.17,s7_stimuli_t4.jpg,1859
1245279916,585.71,308.59,574.4,339.86,4.45,4.16,s7_stimuli_t4.jpg,1859
1245283910,584.42,306.39,574.26,344.08,4.45,4.16,s7_stimuli_t4.jpg,1859
1245287904,585.1,305.19,576.66,347.1,4.44,4.16,s7_stimuli_t4.jpg,1859
1245291899,585.72,306.04,577.47,348.52,4.44,4.15,s7_stimuli_t4.jpg,1859
1245295893,587.19,304.14,579.06,351.55,4.43,4.16,s7_stimuli_t4.jpg,1859
1245299888,589.15,302.79,580.27,353.08,4.43,4.16,s7_stimuli_t4.jpg,1859
1245303882,591.44,304.82,580.51,353.04,4.42,4.16,s7_stimuli_t4.jpg,1859
1245307877,593.18,306.68,582.69,353.4,4.42,4.17,s7_stimuli_t4.jpg,1859
1245311871,595.51,307.68,586.26,352.78,4.41,4.16,s7_stimuli_t4.jpg,1859
1245315865,597.23,312.99,586.5,350.66,4.41,4.17,s7_stimuli_t4.jpg,1859
1245319860,599.15,315.42,584.25,346.92,4.4,4.17,s7_stimuli_t4.jpg,1859
1245323854,601.24,319.03,585.44,341.55,4.41,4.18,s7_stimuli_t4.jpg,1859
1245327849,602.72,319.56,586.36,338.26,4.4,4.18,s7_stimuli_t4.jpg,1859
1245331843,603.42,321.37,585.47,332.98,4.4,4.19,s7_stimuli_t4.jpg,1859
1245335838,603.44,322.56,583.53,331.43,4.4,4.19,s7_stimuli_t4.jpg,1859
1245339832,603.58,323.23,581.86,331.54,4.4,4.19,s7_stimuli_t4.jpg,1859
1245343826,602.76,324.23,580.71,330.49,4.41,4.19,s7_stimuli_t4.jpg,1859
1245347821,602.67,323.73,580.47,331.09,4.41,4.18,s7_stimuli_t4.jpg,1859
1245351815,602.06,323.35,579.24,330.35,4.42,4.17,s7_stimuli_t4.jpg,1859
1245355810,600.76,322.91,577.79,330.51,4.43,4.17,s7_stimuli_t4.jpg,1859
1245359804,600.36,322.23,576.93,334.19,4.43,4.16,s7_stimuli_t4.jpg,1859
1245363798,598.52,321.59,577.88,336.91,4.44,4.16,s7_stimuli_t4.jpg,1859
1245367793,597.82,320.66,578.74,340.51,4.45,4.15,s7_stimuli_t4.jpg,1859
1245371787,597.5,320.91,579.07,343.82,4.45,4.15,s7_stimuli_t4.jpg,1859
1245375784,597.59,321.07,580.47,348.71,4.45,4.13,s7_stimuli_t4.jpg,1859
1245379780,597.18,321.4,582.77,350.83,4.45,4.13,s7_stimuli_t4.jpg,1859
1245383777,596.96,321.39,583.28,352.33,4.45,4.13,s7_stimuli_t4.jpg,1859
1245387773,597.54,321.68,584.62,354.16,4.44,4.13,s7_stimuli_t4.jpg,1859
1245391770,596.93,322.3,585.58,355.99,4.43,4.13,s7_stimuli_t4.jpg,1859
1245395766,595.46,323.01,587.11,357.01,4.43,4.12,s7_stimuli_t4.jpg,1859
1245399763,594.81,323.64,587.4,358.6,4.42,4.13,s7_stimuli_t4.jpg,1859
1245403759,594.37,324.47,588.5,358.7,4.42,4.12,s7_stimuli_t4.jpg,1859
1245407756,594.3,325.81,587.82,358.33,4.42,4.13,s7_stimuli_t4.jpg,1859
1245411752,595.26,327.4,588.2,357.63,4.41,4.13,s7_stimuli_t4.jpg,1859
1245415749,595.04,326.78,588.19,355.14,4.41,4.13,s7_stimuli_t4.jpg,1859
1245419750,595.72,328.82,588.04,351.86,4.41,4.14,s7_stimuli_t4.jpg,1859
1245423751,595.64,328.88,587.27,350.99,4.41,4.14,s7_stimuli_t4.jpg,1859
1245427752,596.55,329.25,587.51,348.92,4.41,4.15,s7_stimuli_t4.jpg,1859
1245431753,595.56,329.77,587.79,345.47,4.41,4.15,s7_stimuli_t4.jpg,1859
1245435754,595.32,327.83,588.26,342.68,4.4,4.15,s7_stimuli_t4.jpg,1859
1245439755,596.27,324.3,583.77,328.45,4.4,4.15,s7_stimuli_t4.jpg,1859
1245443756,593.63,312.95,583.06,268.95,4.4,4.16,s7_stimuli_t4.jpg,1859
1245447757,588.76,296.18,575.3,229.4,4.4,4.16,s7_stimuli_t4.jpg,1859
1245451758,575.9,280.59,565.31,224.67,4.4,4.15,s7_stimuli_t4.jpg,1859
1245455758,574.2,265.28,556.45,224.33,4.39,4.15,s7_stimuli_t4.jpg,1859
1245459759,571.85,255.07,551.97,221.73,4.39,4.14,s7_stimuli_t4.jpg,1859
1245463760,559.12,249.87,542.89,216.35,4.39,4.14,s7_stimuli_t4.jpg,1859
1245467761,562.05,244.63,534.2,216.21,4.38,4.14,s7_stimuli_t4.jpg,1859
1245471762,560.56,243.25,534.38,214.95,4.38,4.13,s7_stimuli_t4.jpg,1859
1245475763,556.51,242.44,529.48,213.86,4.37,4.13,s7_stimuli_t4.jpg,1859
1245479764,553.27,243.08,530.34,213.8,4.37,4.12,s7_stimuli_t4.jpg,1859
1245483765,549.96,241.17,528.23,212.16,4.37,4.12,s7_stimuli_t4.jpg,1859
1245487766,546.9,240.22,527.74,209.98,4.37,4.12,s7_stimuli_t4.jpg,1859
1245491767,544.23,238.22,525.72,210.06,4.37,4.11,s7_stimuli_t4.jpg,1859
1245495768,543.11,236.2,523.81,208.32,4.37,4.11,s7_stimuli_t4.jpg,1859
1245499769,540.69,234.38,523.81,208.07,4.38,4.1,s7_stimuli_t4.jpg,1859
1245503770,538.57,232.82,523.24,208.84,4.38,4.1,s7_stimuli_t4.jpg,1859
1245507771,541.07,230.54,522.72,210.09,4.38,4.1,s7_stimuli_t4.jpg,1859
1245511772,539.05,230.15,523.47,211.43,4.37,4.1,s7_stimuli_t4.jpg,1859
1245515773,538.12,229.22,523.88,211.99,4.37,4.1,s7_stimuli_t4.jpg,1859
1245519774,537.78,227.54,523.44,213.22,4.37,4.09,s7_stimuli_t4.jpg,1859
1245523775,538.72,227.84,523.1,214.36,4.36,4.09,s7_stimuli_t4.jpg,1859
1245527776,541.11,226.76,521.79,216.57,4.36,4.08,s7_stimuli_t4.jpg,1859
1245531777,542.54,226.18,519.42,218.35,4.35,4.08,s7_stimuli_t4.jpg,1859
1245535778,545.54,226.22,520.42,220.59,4.34,4.08,s7_stimuli_t4.jpg,1859
1245539779,544.95,227.35,520.7,222.54,4.34,4.08,s7_stimuli_t4.jpg,1859
1245543780,547.86,229.68,519.35,223.89,4.33,4.08,s7_stimuli_t4.jpg,1859
1245547781,548.58,230.74,518.22,224.87,4.32,4.08,s7_stimuli_t4.jpg,1859
1245551782,548.76,232.57,518.02,225.94,4.32,4.07,s7_stimuli_t4.jpg,1859
1245555783,549.34,233.9,518.25,226.78,4.32,4.06,s7_stimuli_t4.jpg,1859
1245559784,550.08,234.71,518.15,226.89,4.31,4.06,s7_stimuli_t4.jpg,1859
1245563785,551.1,236.4,519.28,228.06,4.3,4.05,s7_stimuli_t4.jpg,1859
1245567786,550.95,236.97,520.17,230.05,4.3,4.04,s7_stimuli_t4.jpg,1859
1245571786,550.47,237.72,521.58,232.19,4.3,4.03,s7_stimuli_t4.jpg,1859
1245575787,550.67,237.98,523.45,231.78,4.3,4.03,s7_stimuli_t4.jpg,1859
1245579787,550.61,238.07,523.93,231.82,4.29,4.03,s7_stimuli_t4.jpg,1859
1245583788,551.57,238.41,525.24,229.24,4.29,4.03,s7_stimuli_t4.jpg,1859
1245587788,550.92,238.08,526.52,225.29,4.29,4.04,s7_stimuli_t4.jpg,1859
1245591789,551.18,238.35,528.87,219.23,4.3,4.04,s7_stimuli_t4.jpg,1859
1245595789,551.33,237.65,529.26,217.48,4.3,4.04,s7_stimuli_t4.jpg,1859
1245599790,552.08,236.84,529.05,212.26,4.29,4.03,s7_stimuli_t4.jpg,1859
1245603790,553.78,236.51,529.72,212.3,4.29,4.03,s7_stimuli_t4.jpg,1859
1245607791,553.75,235.19,530.08,211.1,4.29,4.03,s7_stimuli_t4.jpg,1859
1245611791,552.75,234.53,529.95,210.53,4.29,4.03,s7_stimuli_t4.jpg,1859
1245615791,552.44,232.98,529.48,207.66,4.28,4.03,s7_stimuli_t4.jpg,1859
1245619792,551.43,230.81,527.34,204.85,4.28,4.02,s7_stimuli_t4.jpg,1859
1245623793,550.23,229.33,527.25,202.59,4.28,4.01,s7_stimuli_t4.jpg,1859
1245627794,546.45,227.14,528.56,201.76,4.28,4.01,s7_stimuli_t4.jpg,1859
1245631795,547.33,223.0,528.12,200.18,4.28,4.01,s7_stimuli_t4.jpg,1859
1245635796,546.54,218.74,528.6,199.58,4.29,4.01,s7_stimuli_t4.jpg,1859
1245639798,545.73,217.12,528.78,197.56,4.29,4.01,s7_stimuli_t4.jpg,1859
1245643799,546.44,215.04,529.67,198.91,4.29,4.0,s7_stimuli_t4.jpg,1859
1245647800,544.85,213.56,529.91,199.19,4.29,4.0,s7_stimuli_t4.jpg,1859
1245651801,543.81,213.26,530.39,200.54,4.28,4.0,s7_stimuli_t4.jpg,1859
1245655802,545.07,213.75,529.7,201.89,4.28,3.99,s7_stimuli_t4.jpg,1859
1245659803,546.5,214.57,529.47,206.2,4.27,3.98,s7_stimuli_t4.jpg,1859
1245663804,546.47,215.36,529.6,213.47,4.26,3.97,s7_stimuli_t4.jpg,1859
1245667806,547.7,215.83,527.61,216.26,4.26,3.96,s7_stimuli_t4.jpg,1859
1245671807,548.32,216.34,526.44,218.68,4.26,3.95,s7_stimuli_t4.jpg,1859
1245675808,547.77,217.88,526.14,223.87,4.26,3.95,s7_stimuli_t4.jpg,1859
1245679809,547.21,218.34,526.24,224.32,4.26,3.95,s7_stimuli_t4.jpg,1859
1245683810,545.79,218.23,526.13,222.68,4.26,3.95,s7_stimuli_t4.jpg,1859
1245687811,544.03,217.24,525.22,221.5,4.26,3.96,s7_stimuli_t4.jpg,1859
1245691812,542.78,216.48,525.35,222.14,4.26,3.96,s7_stimuli_t4.jpg,1859
1245695814,544.54,211.84,525.44,219.89,4.27,3.97,s7_stimuli_t4.jpg,1859
1245699815,542.12,213.02,527.89,217.85,4.27,3.97,s7_stimuli_t4.jpg,1859
1245703816,541.62,209.19,530.06,217.15,4.27,3.97,s7_stimuli_t4.jpg,1859
1245707817,541.44,208.85,532.54,218.14,4.27,3.96,s7_stimuli_t4.jpg,1859
1245711818,540.04,210.38,533.98,217.96,4.26,3.96,s7_stimuli_t4.jpg,1859
1245715819,541.23,211.23,535.44,216.25,4.26,3.96,s7_stimuli_t4.jpg,1859
1245719820,543.78,212.13,537.53,217.36,4.26,3.95,s7_stimuli_t4.jpg,1859
1245723822,545.29,215.87,539.2,217.94,4.25,3.95,s7_stimuli_t4.jpg,1859
1245727823,546.15,221.78,539.38,223.6,4.24,3.94,s7_stimuli_t4.jpg,1859
1245731824,548.76,222.28,541.06,225.36,4.24,3.93,s7_stimuli_t4.jpg,1859
1245735825,549.76,228.8,541.49,231.12,4.23,3.93,s7_stimuli_t4.jpg,1859
1245739826,550.99,229.13,540.97,231.37,4.23,3.92,s7_stimuli_t4.jpg,1859
1245743827,551.28,233.16,541.0,234.31,4.22,3.91,s7_stimuli_t4.jpg,1859
1245747828,552.01,236.61,540.71,236.6,4.23,3.9,s7_stimuli_t4.jpg,1859
1245751830,552.87,237.9,540.26,239.0,4.23,3.89,s7_stimuli_t4.jpg,1859
1245755831,553.81,239.14,539.68,240.3,4.23,3.88,s7_stimuli_t4.jpg,1859
1245759832,553.19,240.51,540.49,241.4,4.23,3.88,s7_stimuli_t4.jpg,1859
1245763833,553.24,241.05,540.47,244.51,4.22,3.88,s7_stimuli_t4.jpg,1859
1245767834,552.7,241.06,541.73,245.65,4.22,3.88,s7_stimuli_t4.jpg,1859
1245771835,553.26,241.39,541.83,246.63,4.22,3.88,s7_stimuli_t4.jpg,1859
1245775836,552.94,242.11,542.43,247.63,4.22,3.88,s7_stimuli_t4.jpg,1859
1245779838,551.83,241.28,543.45,246.67,4.21,3.88,s7_stimuli_t4.jpg,1859
1245783839,551.95,240.54,543.88,247.44,4.21,3.88,s7_stimuli_t4.jpg,1859
1245787840,553.51,239.63,544.54,247.42,4.21,3.88,s7_stimuli_t4.jpg,1859
1245791841,554.81,238.36,546.03,245.42,4.21,3.88,s7_stimuli_t4.jpg,1859
1245795842,554.7,236.36,546.39,244.99,4.21,3.87,s7_stimuli_t4.jpg,1859
1245799843,553.97,235.59,546.69,243.72,4.21,3.88,s7_stimuli_t4.jpg,1859
1245803844,553.97,233.25,546.74,242.82,4.21,3.88,s7_stimuli_t4.jpg,1859
1245807846,553.83,231.94,544.74,238.98,4.21,3.89,s7_stimuli_t4.jpg,1859
1245811847,552.42,231.23,540.24,235.74,4.2,3.89,s7_stimuli_t4.jpg,1859
1245815848,550.73,229.19,534.5,233.4,4.2,3.9,s7_stimuli_t4.jpg,1859
1245819849,551.43,227.75,540.5,231.51,4.21,3.9,s7_stimuli_t4.jpg,1859
1245823850,563.61,225.74,553.65,231.87,4.21,3.9,s7_stimuli_t4.jpg,1859
1245827851,600.96,226.73,596.78,230.83,4.21,3.9,s7_stimuli_t4.jpg,1859
1245831852,633.27,226.33,620.04,229.84,4.21,3.89,s7_stimuli_t4.jpg,1859
1245835853,646.14,227.2,643.3,231.66,4.21,3.9,s7_stimuli_t4.jpg,1859
1245839853,676.91,228.29,682.36,232.44,4.22,3.89,s7_stimuli_t4.jpg,1859
1245843854,690.33,231.87,692.71,236.25,4.22,3.88,s7_stimuli_t4.jpg,1859
1245847855,702.17,236.98,707.38,239.0,4.22,3.89,s7_stimuli_t4.jpg,1859
1245851856,711.64,241.84,708.67,241.91,4.22,3.89,s7_stimuli_t4.jpg,1859
1245855857,721.06,245.14,719.75,244.16,4.22,3.88,s7_stimuli_t4.jpg,1859
1245859858,732.08,249.46,722.97,246.39,4.22,3.88,s7_stimuli_t4.jpg,1859
1245863858,732.1,252.46,721.37,248.63,4.21,3.87,s7_stimuli_t4.jpg,1859
1245867859,739.73,252.44,724.52,250.14,4.21,3.86,s7_stimuli_t4.jpg,1859
1245871860,741.94,252.78,725.63,250.84,4.21,3.86,s7_stimuli_t4.jpg,1859
1245875861,745.92,254.96,727.65,251.78,4.21,3.85,s7_stimuli_t4.jpg,1859
1245879862,747.3,256.12,727.51,252.7,4.2,3.84,s7_stimuli_t4.jpg,1859
1245883862,747.9,256.93,729.49,252.61,4.2,3.84,s7_stimuli_t4.jpg,1859
1245887863,749.27,256.07,731.18,250.75,4.2,3.83,s7_stimuli_t4.jpg,1859
1245891864,749.59,255.29,732.38,250.2,4.21,3.83,s7_stimuli_t4.jpg,1859
1245895865,750.75,252.31,733.46,247.68,4.21,3.83,s7_stimuli_t4.jpg,1859
1245899866,749.6,251.06,735.52,246.67,4.21,3.83,s7_stimuli_t4.jpg,1859
1245903867,748.39,248.08,735.44,245.06,4.22,3.82,s7_stimuli_t4.jpg,1859
1245907867,747.07,246.06,738.06,243.04,4.23,3.82,s7_stimuli_t4.jpg,1859
1245911868,739.62,244.22,738.83,241.42,4.23,3.82,s7_stimuli_t4.jpg,1859
1245915869,740.33,245.18,737.7,238.61,4.24,3.83,s7_stimuli_t4.jpg,1859
1245919870,738.36,244.73,736.92,236.33,4.25,3.83,s7_stimuli_t4.jpg,1859
1245923871,736.25,243.96,737.24,232.75,4.25,3.84,s7_stimuli_t4.jpg,1859
1245927872,735.32,243.6,735.66,231.21,4.24,3.83,s7_stimuli_t4.jpg,1859
1245931872,736.6,245.12,735.3,228.32,4.24,3.84,s7_stimuli_t4.jpg,1859
1245935873,735.87,245.73,735.31,227.45,4.24,3.84,s7_stimuli_t4.jpg,1859
1245939874,736.36,247.93,734.71,227.66,4.24,3.83,s7_stimuli_t4.jpg,1859
1245943875,738.0,249.16,733.3,226.58,4.23,3.83,s7_stimuli_t4.jpg,1859
1245947876,740.16,251.26,732.0,227.84,4.22,3.83,s7_stimuli_t4.jpg,1859
1245951876,745.65,252.7,732.33,229.76,4.22,3.83,s7_stimuli_t4.jpg,1859
1245955877,745.0,254.73,732.38,232.69,4.22,3.83,s7_stimuli_t4.jpg,1859
1245959878,746.23,256.18,734.14,239.21,4.22,3.82,s7_stimuli_t4.jpg,1859
1245963879,748.22,255.67,735.22,248.41,4.22,3.82,s7_stimuli_t4.jpg,1859
1245967880,749.46,255.72,737.17,253.05,4.22,3.81,s7_stimuli_t4.jpg,1859
1245971881,750.27,254.85,739.94,259.28,4.23,3.81,s7_stimuli_t4.jpg,1859
1245975880,750.02,253.24,741.56,262.18,4.24,3.81,s7_stimuli_t4.jpg,1859
1245979880,749.88,252.55,741.71,266.07,4.24,3.81,s7_stimuli_t4.jpg,1859
1245983879,748.12,251.43,742.64,266.59,4.25,3.81,s7_stimuli_t4.jpg,1859
1245987879,745.52,250.74,743.62,267.43,4.25,3.81,s7_stimuli_t4.jpg,1859
1245991878,743.32,250.36,744.78,268.03,4.26,3.81,s7_stimuli_t4.jpg,1859
1245995878,740.51,249.3,744.39,268.91,4.26,3.82,s7_stimuli_t4.jpg,1859
1245999877,739.64,249.29,743.67,268.35,4.26,3.83,s7_stimuli_t4.jpg,1859
1246003877,739.36,248.36,742.79,266.45,4.26,3.84,s7_stimuli_t4.jpg,1859
1246007877,737.53,248.64,742.31,260.62,4.26,3.85,s7_stimuli_t4.jpg,1859
1246011876,738.19,249.61,741.7,260.09,4.25,3.86,s7_stimuli_t4.jpg,1859
1246015876,737.36,252.23,740.27,256.5,4.25,3.87,s7_stimuli_t4.jpg,1859
1246019875,735.99,252.94,739.5,252.25,4.24,3.88,s7_stimuli_t4.jpg,1859
1246023875,735.92,256.05,738.4,245.63,4.24,3.89,s7_stimuli_t4.jpg,1859
1246027874,735.05,257.24,738.09,243.73,4.23,3.91,s7_stimuli_t4.jpg,1859
1246031875,735.41,258.29,736.8,237.04,4.23,3.91,s7_stimuli_t4.jpg,1859
1246035875,736.04,258.55,736.15,235.49,4.23,3.92,s7_stimuli_t4.jpg,1859
1246039875,735.91,258.07,735.88,229.35,4.23,3.93,s7_stimuli_t4.jpg,1859
1246043876,735.24,255.82,735.77,226.11,4.23,3.94,s7_stimuli_t4.jpg,1859
1246047876,734.91,255.06,735.67,223.85,4.23,3.95,s7_stimuli_t4.jpg,1859
1246051877,734.51,250.84,735.27,220.27,4.23,3.96,s7_stimuli_t4.jpg,1859
1246055877,733.17,247.69,734.73,216.48,4.24,3.97,s7_stimuli_t4.jpg,1859
1246059877,733.21,245.37,734.81,214.28,4.26,3.97,s7_stimuli_t4.jpg,1859
1246063878,733.92,236.59,733.87,212.36,4.26,3.97,s7_stimuli_t4.jpg,1859
1246067878,734.96,233.51,733.9,209.07,4.26,3.96,s7_stimuli_t4.jpg,1859
1246071879,733.06,230.85,733.52,208.32,4.27,3.96,s7_stimuli_t4.jpg,1859
1246075879,715.51,225.78,714.21,206.8,4.26,3.96,s7_stimuli_t4.jpg,1859
1246079879,618.87,224.5,632.41,203.88,4.27,3.96,s7_stimuli_t4.jpg,1859
1246083880,581.96,220.82,612.37,203.75,4.27,3.96,s7_stimuli_t4.jpg,1859
1246087880,546.36,216.94,542.56,202.21,4.27,3.96,s7_stimuli_t4.jpg,1859
1246091881,482.66,215.08,516.05,203.24,4.27,3.96,s7_stimuli_t4.jpg,1859
1246095881,470.96,212.77,468.05,203.23,4.27,3.96,s7_stimuli_t4.jpg,1859
1246099881,432.91,211.51,418.28,202.83,4.27,3.97,s7_stimuli_t4.jpg,1859
1246103882,393.75,207.99,387.37,203.39,4.27,3.97,s7_stimuli_t4.jpg,1859
1246107882,355.29,208.14,358.53,203.9,4.27,3.96,s7_stimuli_t4.jpg,1859
1246111883,340.98,206.6,330.07,206.24,4.26,3.96,s7_stimuli_t4.jpg,1859
1246115883,336.65,205.77,313.16,208.4,4.26,3.96,s7_stimuli_t4.jpg,1859
1246119883,334.55,206.46,320.69,209.42,4.26,3.96,s7_stimuli_t4.jpg,1859
1246123884,336.21,205.05,319.83,212.16,4.25,3.96,s7_stimuli_t4.jpg,1859
1246127884,336.28,204.51,320.73,211.99,4.25,3.96,s7_stimuli_t4.jpg,1859
1246131885,338.12,206.4,320.78,212.43,4.26,3.96,s7_stimuli_t4.jpg,1859
1246135885,337.44,205.91,316.07,211.64,4.26,3.97,s7_stimuli_t4.jpg,1859
1246139885,339.69,205.84,313.72,211.07,4.26,3.97,s7_stimuli_t4.jpg,1859
1246143886,339.88,205.34,314.81,211.27,4.26,3.97,s7_stimuli_t4.jpg,1859
1246147886,338.27,205.14,313.23,210.38,4.26,3.98,s7_stimuli_t4.jpg,1859
1246151887,341.2,204.84,311.99,208.01,4.25,3.98,s7_stimuli_t4.jpg,1859
1246155887,343.06,204.44,312.43,206.92,4.25,3.99,s7_stimuli_t4.jpg,1859
1246159887,344.03,204.96,313.37,205.11,4.25,3.99,s7_stimuli_t4.jpg,1859
1246163888,346.94,204.54,313.08,203.99,4.25,3.99,s7_stimuli_t4.jpg,1859
1246167888,346.36,206.8,313.2,202.73,4.25,4.0,s7_stimuli_t4.jpg,1859
1246171889,344.82,208.34,314.05,201.94,4.24,4.01,s7_stimuli_t4.jpg,1859
1246175889,347.04,207.02,313.81,201.12,4.24,4.02,s7_stimuli_t4.jpg,1859
