time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1040697202,347.14,180.78,353.41,158.42,4.11,3.89,s7_stimuli_t4.jpg,1729
1040701197,348.79,179.37,352.0,158.39,4.1,3.89,s7_stimuli_t4.jpg,1729
1040705191,348.89,179.17,352.32,157.89,4.1,3.88,s7_stimuli_t4.jpg,1729
1040709185,347.09,179.38,351.89,159.93,4.1,3.88,s7_stimuli_t4.jpg,1729
1040713180,345.96,179.68,349.18,162.65,4.1,3.88,s7_stimuli_t4.jpg,1729
1040717174,347.48,179.88,347.9,162.57,4.1,3.87,s7_stimuli_t4.jpg,1729
1040721168,348.06,178.96,348.68,164.36,4.11,3.88,s7_stimuli_t4.jpg,1729
1040725163,346.85,180.58,349.36,164.87,4.11,3.88,s7_stimuli_t4.jpg,1729
1040729157,346.19,181.29,349.54,165.11,4.11,3.88,s7_stimuli_t4.jpg,1729
1040733151,346.56,180.54,349.82,165.76,4.12,3.89,s7_stimuli_t4.jpg,1729
1040737146,348.08,181.11,350.43,167.46,4.12,3.89,s7_stimuli_t4.jpg,1729
1040741140,349.41,180.04,350.24,167.65,4.12,3.88,s7_stimuli_t4.jpg,1729
1040745134,350.36,180.26,350.75,168.4,4.12,3.88,s7_stimuli_t4.jpg,1729
1040749129,350.74,181.78,350.82,170.16,4.11,3.87,s7_stimuli_t4.jpg,1729
1040753123,349.92,180.92,351.19,171.25,4.11,3.87,s7_stimuli_t4.jpg,1729
1040757118,351.27,183.66,352.8,173.31,4.11,3.86,s7_stimuli_t4.jpg,1729
1040761112,351.47,183.56,354.65,174.78,4.1,3.86,s7_stimuli_t4.jpg,1729
1040765106,351.82,189.82,356.28,178.75,4.1,3.85,s7_stimuli_t4.jpg,1729
1040769105,352.66,192.75,356.65,184.19,4.1,3.85,s7_stimuli_t4.jpg,1729
1040773104,353.56,195.69,358.36,186.65,4.1,3.84,s7_stimuli_t4.jpg,1729
1040777109,354.87,195.24,360.07,191.84,4.1,3.83,s7_stimuli_t4.jpg,1729
1040781114,354.54,200.01,357.59,193.02,4.1,3.83,s7_stimuli_t4.jpg,1729
1040785118,337.02,201.87,342.52,196.08,4.1,3.83,s7_stimuli_t4.jpg,1729
1040789123,318.99,203.72,315.73,197.61,4.1,3.83,s7_stimuli_t4.jpg,1729
1040793127,300.05,202.69,302.3,197.43,4.11,3.83,s7_stimuli_t4.jpg,1729
1040797132,295.15,204.54,289.47,199.11,4.12,3.83,s7_stimuli_t4.jpg,1729
1040801137,297.66,203.21,296.22,199.27,4.12,3.84,s7_stimuli_t4.jpg,1729
1040805141,298.93,200.49,290.32,199.51,4.13,3.85,s7_stimuli_t4.jpg,1729
1040809146,294.34,195.82,290.57,197.9,4.14,3.85,s7_stimuli_t4.jpg,1729
1040813150,294.82,188.56,287.97,194.18,4.14,3.86,s7_stimuli_t4.jpg,1729
1040817155,288.26,177.25,285.18,187.28,4.15,3.87,s7_stimuli_t4.jpg,1729
1040821159,284.69,167.4,282.34,179.27,4.15,3.88,s7_stimuli_t4.jpg,1729
1040825164,279.48,166.95,277.53,168.11,4.17,3.88,s7_stimuli_t4.jpg,1729
1040829169,273.16,156.05,276.16,159.87,4.18,3.89,s7_stimuli_t4.jpg,1729
1040833173,270.4,152.91,274.42,149.9,4.18,3.89,s7_stimuli_t4.jpg,1729
1040837178,269.63,152.08,271.71,146.06,4.18,3.89,s7_stimuli_t4.jpg,1729
1040841182,265.95,148.82,270.63,142.54,4.19,3.89,s7_stimuli_t4.jpg,1729
1040845187,263.26,145.39,268.76,140.97,4.19,3.89,s7_stimuli_t4.jpg,1729
1040849192,262.36,144.35,268.06,140.83,4.19,3.89,s7_stimuli_t4.jpg,1729
1040853196,263.2,144.32,266.02,138.75,4.18,3.89,s7_stimuli_t4.jpg,1729
1040857201,260.57,147.53,265.29,138.93,4.18,3.88,s7_stimuli_t4.jpg,1729
1040861205,259.97,151.6,264.97,140.12,4.18,3.88,s7_stimuli_t4.jpg,1729
1040865210,261.85,152.3,264.51,145.11,4.17,3.87,s7_stimuli_t4.jpg,1729
1040869215,261.08,154.54,265.92,151.08,4.17,3.87,s7_stimuli_t4.jpg,1729
1040873219,263.14,157.45,267.61,159.81,4.17,3.86,s7_stimuli_t4.jpg,1729
1040877224,263.69,158.98,267.7,168.03,4.15,3.86,s7_stimuli_t4.jpg,1729
1040881228,264.61,159.73,269.12,176.27,4.15,3.86,s7_stimuli_t4.jpg,1729
1040885233,266.63,163.39,271.04,178.19,4.14,3.85,s7_stimuli_t4.jpg,1729
1040889238,268.77,165.88,271.02,182.86,4.14,3.85,s7_stimuli_t4.jpg,1729
1040893242,270.59,167.1,272.08,186.71,4.14,3.85,s7_stimuli_t4.jpg,1729
1040897247,270.7,169.71,273.63,186.87,4.13,3.84,s7_stimuli_t4.jpg,1729
1040901251,272.33,172.01,274.34,189.24,4.13,3.84,s7_stimuli_t4.jpg,1729
1040905256,274.22,170.39,275.18,190.67,4.13,3.84,s7_stimuli_t4.jpg,1729
1040909260,273.82,170.58,275.92,191.74,4.13,3.84,s7_stimuli_t4.jpg,1729
1040913265,274.21,169.92,274.74,190.01,4.13,3.84,s7_stimuli_t4.jpg,1729
1040917270,273.98,168.84,273.34,188.24,4.14,3.85,s7_stimuli_t4.jpg,1729
1040921274,275.26,167.33,273.39,186.6,4.14,3.85,s7_stimuli_t4.jpg,1729
1040925279,275.35,166.78,271.82,184.68,4.15,3.85,s7_stimuli_t4.jpg,1729
1040929283,274.51,166.77,270.93,182.84,4.15,3.85,s7_stimuli_t4.jpg,1729
1040933288,273.02,164.92,270.09,182.1,4.15,3.85,s7_stimuli_t4.jpg,1729
1040937293,271.64,164.71,270.3,180.75,4.15,3.85,s7_stimuli_t4.jpg,1729
1040941297,272.0,164.89,268.8,179.39,4.15,3.85,s7_stimuli_t4.jpg,1729
1040945302,270.48,163.35,268.52,178.11,4.15,3.84,s7_stimuli_t4.jpg,1729
1040949306,270.92,163.78,268.96,176.98,4.14,3.84,s7_stimuli_t4.jpg,1729
1040953311,270.03,165.61,270.22,176.42,4.14,3.84,s7_stimuli_t4.jpg,1729
1040957316,271.41,168.18,270.95,176.51,4.14,3.84,s7_stimuli_t4.jpg,1729
1040961320,272.75,171.97,270.95,177.28,4.14,3.84,s7_stimuli_t4.jpg,1729
1040965325,273.37,173.88,272.76,179.42,4.14,3.83,s7_stimuli_t4.jpg,1729
1040969329,277.21,175.7,274.6,182.51,4.15,3.83,s7_stimuli_t4.jpg,1729
1040973331,280.12,177.14,279.53,185.73,4.16,3.83,s7_stimuli_t4.jpg,1729
1040977329,282.56,176.67,287.95,191.23,4.16,3.83,s7_stimuli_t4.jpg,1729
1040981326,283.09,175.97,291.1,191.09,4.17,3.83,s7_stimuli_t4.jpg,1729
1040985323,286.39,172.72,294.39,189.64,4.18,3.83,s7_stimuli_t4.jpg,1729
1040989321,285.29,168.19,294.64,190.05,4.18,3.83,s7_stimuli_t4.jpg,1729
1040993318,284.24,161.9,293.8,187.39,4.19,3.83,s7_stimuli_t4.jpg,1729
1040997316,284.11,154.61,296.89,183.01,4.19,3.82,s7_stimuli_t4.jpg,1729
1041001313,280.37,148.84,294.87,182.24,4.2,3.83,s7_stimuli_t4.jpg,1729
1041005310,280.82,144.81,295.57,180.79,4.2,3.82,s7_stimuli_t4.jpg,1729
1041009308,280.31,143.18,297.12,178.93,4.21,3.83,s7_stimuli_t4.jpg,1729
1041013305,278.57,139.99,297.55,174.53,4.21,3.83,s7_stimuli_t4.jpg,1729
1041017302,276.41,137.79,295.93,169.71,4.22,3.83,s7_stimuli_t4.jpg,1729
1041021300,274.04,134.53,294.24,168.3,4.22,3.84,s7_stimuli_t4.jpg,1729
1041025297,273.49,131.87,294.37,164.94,4.23,3.84,s7_stimuli_t4.jpg,1729
1041029295,270.86,130.95,292.1,162.07,4.24,3.84,s7_stimuli_t4.jpg,1729
1041033292,270.0,128.52,292.24,159.74,4.24,3.85,s7_stimuli_t4.jpg,1729
1041037289,269.2,126.7,291.09,157.55,4.25,3.85,s7_stimuli_t4.jpg,1729
1041041287,268.36,125.68,287.87,155.6,4.25,3.85,s7_stimuli_t4.jpg,1729
1041045284,269.13,125.05,286.92,151.37,4.26,3.86,s7_stimuli_t4.jpg,1729
1041049281,268.01,124.27,286.51,149.14,4.26,3.87,s7_stimuli_t4.jpg,1729
1041053279,267.44,122.58,285.0,147.36,4.26,3.87,s7_stimuli_t4.jpg,1729
1041057276,266.6,122.67,283.75,146.38,4.26,3.88,s7_stimuli_t4.jpg,1729
1041061273,266.1,122.76,282.39,144.29,4.26,3.89,s7_stimuli_t4.jpg,1729
1041065271,265.77,125.0,280.87,143.69,4.25,3.89,s7_stimuli_t4.jpg,1729
1041069268,265.53,127.82,278.03,143.04,4.24,3.89,s7_stimuli_t4.jpg,1729
1041073266,266.36,130.45,276.8,143.73,4.23,3.89,s7_stimuli_t4.jpg,1729
1041077263,268.52,139.25,275.19,143.86,4.23,3.9,s7_stimuli_t4.jpg,1729
1041081260,268.91,145.9,274.68,144.74,4.22,3.9,s7_stimuli_t4.jpg,1729
1041085258,270.83,147.06,275.35,147.6,4.22,3.91,s7_stimuli_t4.jpg,1729
1041089255,273.68,153.02,276.2,150.37,4.21,3.91,s7_stimuli_t4.jpg,1729
1041093252,274.56,154.17,278.13,153.46,4.21,3.91,s7_stimuli_t4.jpg,1729
1041097250,277.99,156.56,279.59,155.0,4.22,3.91,s7_stimuli_t4.jpg,1729
1041101247,279.16,156.8,281.2,156.85,4.22,3.91,s7_stimuli_t4.jpg,1729
1041105245,279.74,157.92,282.81,160.4,4.22,3.91,s7_stimuli_t4.jpg,1729
1041109242,281.18,158.64,283.71,161.83,4.23,3.91,s7_stimuli_t4.jpg,1729
1041113239,281.47,158.95,286.24,164.67,4.24,3.91,s7_stimuli_t4.jpg,1729
1041117237,282.28,156.74,288.47,171.47,4.23,3.91,s7_stimuli_t4.jpg,1729
1041121234,281.04,155.23,288.66,173.58,4.23,3.9,s7_stimuli_t4.jpg,1729
1041125231,280.87,153.72,289.67,176.93,4.23,3.9,s7_stimuli_t4.jpg,1729
1041129229,281.6,153.28,290.09,182.42,4.22,3.9,s7_stimuli_t4.jpg,1729
1041133226,280.95,151.32,291.81,187.38,4.22,3.9,s7_stimuli_t4.jpg,1729
1041137223,282.01,153.12,292.34,187.43,4.22,3.89,s7_stimuli_t4.jpg,1729
1041141221,283.6,154.24,293.51,188.07,4.21,3.89,s7_stimuli_t4.jpg,1729
1041145218,284.12,156.16,295.81,188.56,4.21,3.89,s7_stimuli_t4.jpg,1729
1041149216,285.03,160.23,296.77,185.59,4.22,3.89,s7_stimuli_t4.jpg,1729
1041153213,285.58,164.37,298.45,184.23,4.23,3.89,s7_stimuli_t4.jpg,1729
1041157210,284.65,166.79,296.01,181.17,4.23,3.89,s7_stimuli_t4.jpg,1729
1041161208,283.94,168.28,294.34,178.1,4.24,3.89,s7_stimuli_t4.jpg,1729
1041165205,283.83,169.22,295.25,174.34,4.24,3.89,s7_stimuli_t4.jpg,1729
1041169202,282.05,170.41,295.65,172.13,4.25,3.89,s7_stimuli_t4.jpg,1729
1041173200,283.24,170.03,296.97,174.83,4.25,3.9,s7_stimuli_t4.jpg,1729
1041177202,283.87,167.16,300.62,173.89,4.26,3.89,s7_stimuli_t4.jpg,1729
1041181204,284.84,162.7,305.92,172.86,4.26,3.9,s7_stimuli_t4.jpg,1729
1041185205,283.71,152.64,308.77,174.28,4.26,3.9,s7_stimuli_t4.jpg,1729
1041189207,284.55,145.86,308.88,177.15,4.27,3.9,s7_stimuli_t4.jpg,1729
1041193209,284.18,149.26,312.75,179.2,4.28,3.89,s7_stimuli_t4.jpg,1729
1041197211,282.99,144.05,308.51,180.64,4.28,3.89,s7_stimuli_t4.jpg,1729
1041201213,284.81,139.83,309.75,181.14,4.28,3.88,s7_stimuli_t4.jpg,1729
1041205215,286.75,140.85,310.9,185.58,4.28,3.89,s7_stimuli_t4.jpg,1729
1041209217,288.53,140.35,313.44,186.99,4.28,3.89,s7_stimuli_t4.jpg,1729
1041213218,292.36,139.38,312.09,188.02,4.28,3.89,s7_stimuli_t4.jpg,1729
1041217220,294.79,138.84,314.58,190.12,4.27,3.89,s7_stimuli_t4.jpg,1729
1041221222,297.16,140.54,313.29,189.22,4.26,3.89,s7_stimuli_t4.jpg,1729
1041225224,298.6,143.2,312.5,190.01,4.26,3.89,s7_stimuli_t4.jpg,1729
1041229226,298.59,148.76,311.7,189.06,4.26,3.89,s7_stimuli_t4.jpg,1729
1041233228,299.76,151.42,312.4,189.15,4.25,3.9,s7_stimuli_t4.jpg,1729
1041237230,301.62,152.53,312.98,187.56,4.25,3.9,s7_stimuli_t4.jpg,1729
1041241231,302.97,154.19,315.45,186.49,4.24,3.91,s7_stimuli_t4.jpg,1729
1041245233,303.29,156.21,315.81,185.16,4.24,3.91,s7_stimuli_t4.jpg,1729
1041249235,301.56,156.84,317.33,183.98,4.24,3.9,s7_stimuli_t4.jpg,1729
1041253237,302.08,157.71,317.53,182.5,4.25,3.9,s7_stimuli_t4.jpg,1729
1041257239,299.59,158.71,319.07,181.71,4.25,3.89,s7_stimuli_t4.jpg,1729
1041261241,298.14,160.1,319.73,180.65,4.25,3.89,s7_stimuli_t4.jpg,1729
1041265243,296.07,161.8,320.77,180.52,4.25,3.89,s7_stimuli_t4.jpg,1729
1041269244,296.26,163.02,322.09,183.07,4.26,3.89,s7_stimuli_t4.jpg,1729
1041273246,296.78,162.74,323.7,186.87,4.26,3.89,s7_stimuli_t4.jpg,1729
1041277248,297.39,161.79,324.84,191.49,4.25,3.89,s7_stimuli_t4.jpg,1729
1041281250,299.21,160.86,323.49,197.99,4.25,3.89,s7_stimuli_t4.jpg,1729
1041285252,301.83,160.54,321.58,200.28,4.24,3.88,s7_stimuli_t4.jpg,1729
1041289254,302.98,161.8,320.4,200.67,4.24,3.88,s7_stimuli_t4.jpg,1729
1041293256,305.99,165.45,320.39,200.95,4.23,3.88,s7_stimuli_t4.jpg,1729
1041297258,308.3,174.81,319.58,201.72,4.23,3.88,s7_stimuli_t4.jpg,1729
1041301259,309.81,185.51,318.45,202.03,4.23,3.88,s7_stimuli_t4.jpg,1729
1041305261,310.6,192.72,318.73,202.45,4.22,3.89,s7_stimuli_t4.jpg,1729
1041309263,312.23,187.66,317.91,201.75,4.22,3.89,s7_stimuli_t4.jpg,1729
1041313265,312.03,184.87,317.14,196.41,4.22,3.9,s7_stimuli_t4.jpg,1729
1041317267,312.99,189.22,315.42,193.92,4.22,3.91,s7_stimuli_t4.jpg,1729
1041321269,313.63,183.24,313.23,190.25,4.22,3.91,s7_stimuli_t4.jpg,1729
1041325271,311.8,181.34,313.53,187.07,4.22,3.92,s7_stimuli_t4.jpg,1729
1041329272,310.27,176.62,314.01,183.78,4.22,3.92,s7_stimuli_t4.jpg,1729
1041333274,309.76,177.32,314.15,178.33,4.22,3.93,s7_stimuli_t4.jpg,1729
1041337276,307.59,172.13,312.88,173.06,4.23,3.93,s7_stimuli_t4.jpg,1729
1041341278,304.08,167.35,311.99,169.1,4.23,3.94,s7_stimuli_t4.jpg,1729
1041345280,302.97,164.22,310.72,164.69,4.25,3.95,s7_stimuli_t4.jpg,1729
1041349282,300.84,159.83,308.97,161.28,4.26,3.96,s7_stimuli_t4.jpg,1729
1041353284,299.86,155.62,305.68,155.94,4.26,3.97,s7_stimuli_t4.jpg,1729
1041357285,297.26,155.03,303.68,156.34,4.26,3.97,s7_stimuli_t4.jpg,1729
1041361287,297.68,155.06,303.78,155.43,4.26,3.97,s7_stimuli_t4.jpg,1729
1041365289,295.38,157.89,301.48,153.74,4.25,3.97,s7_stimuli_t4.jpg,1729
1041369291,296.58,162.92,302.26,152.98,4.25,3.97,s7_stimuli_t4.jpg,1729
1041373293,298.01,168.96,301.16,156.06,4.24,3.97,s7_stimuli_t4.jpg,1729
1041377292,298.74,168.92,306.42,156.93,4.23,3.96,s7_stimuli_t4.jpg,1729
1041381292,298.99,164.84,304.88,159.56,4.23,3.96,s7_stimuli_t4.jpg,1729
1041385292,300.6,163.19,304.28,165.97,4.23,3.96,s7_stimuli_t4.jpg,1729
1041389291,300.99,164.21,306.08,177.48,4.23,3.96,s7_stimuli_t4.jpg,1729
1041393291,303.29,170.52,304.22,179.08,4.23,3.96,s7_stimuli_t4.jpg,1729
1041397290,304.47,178.04,308.33,180.33,4.22,3.97,s7_stimuli_t4.jpg,1729
1041401290,306.62,181.37,309.81,181.57,4.22,3.97,s7_stimuli_t4.jpg,1729
1041405290,307.17,177.71,311.59,181.33,4.21,3.97,s7_stimuli_t4.jpg,1729
1041409289,307.76,176.46,310.57,179.75,4.21,3.96,s7_stimuli_t4.jpg,1729
1041413289,308.37,172.9,309.54,181.07,4.21,3.96,s7_stimuli_t4.jpg,1729
1041417289,309.02,174.91,312.82,183.35,4.21,3.96,s7_stimuli_t4.jpg,1729
1041421288,309.72,180.12,311.18,188.38,4.21,3.96,s7_stimuli_t4.jpg,1729
1041425288,310.02,183.62,311.65,193.37,4.21,3.96,s7_stimuli_t4.jpg,1729
1041429288,310.23,182.89,313.67,192.06,4.21,3.96,s7_stimuli_t4.jpg,1729
1041433287,310.44,180.35,314.36,189.34,4.21,3.96,s7_stimuli_t4.jpg,1729
1041437287,310.19,178.87,313.28,186.94,4.22,3.96,s7_stimuli_t4.jpg,1729
1041441286,310.08,181.91,313.54,185.1,4.21,3.96,s7_stimuli_t4.jpg,1729
1041445286,310.21,186.28,316.0,190.2,4.22,3.96,s7_stimuli_t4.jpg,1729
1041449286,310.06,189.87,315.83,198.55,4.22,3.96,s7_stimuli_t4.jpg,1729
1041453285,309.78,187.4,316.24,202.24,4.22,3.95,s7_stimuli_t4.jpg,1729
1041457285,308.71,186.24,317.89,201.09,4.22,3.95,s7_stimuli_t4.jpg,1729
1041461285,307.19,188.07,315.5,200.01,4.23,3.95,s7_stimuli_t4.jpg,1729
1041465284,305.84,189.61,317.01,196.91,4.23,3.95,s7_stimuli_t4.jpg,1729
1041469284,304.44,187.54,316.69,195.31,4.23,3.95,s7_stimuli_t4.jpg,1729
1041473284,301.36,186.53,316.98,197.32,4.24,3.95,s7_stimuli_t4.jpg,1729
