time,gaze_x_left,gaze_y_left,gaze_x_right,gaze_y_right,pupil_left,pupil_right,stimfile,subject_id
1081799954,168.03,162.63,104.98,138.43,3.97,3.94,s7_stimuli_t4.jpg,1903
1081803959,167.16,165.25,110.65,138.92,3.95,3.93,s7_stimuli_t4.jpg,1903
1081807963,171.91,166.38,112.28,137.64,3.95,3.93,s7_stimuli_t4.jpg,1903
1081811968,177.18,168.89,117.85,139.36,3.95,3.93,s7_stimuli_t4.jpg,1903
1081815972,177.02,172.41,121.61,138.36,3.94,3.93,s7_stimuli_t4.jpg,1903
1081819977,178.52,177.0,123.68,138.73,3.94,3.93,s7_stimuli_t4.jpg,1903
1081823981,179.79,179.34,128.76,140.4,3.93,3.92,s7_stimuli_t4.jpg,1903
1081827986,181.56,178.76,130.06,140.18,3.93,3.91,s7_stimuli_t4.jpg,1903
1081831990,182.36,180.51,132.19,141.41,3.93,3.91,s7_stimuli_t4.jpg,1903
1081835995,182.86,182.67,135.36,141.22,3.94,3.9,s7_stimuli_t4.jpg,1903
1081839999,183.38,182.5,137.81,143.53,3.94,3.9,s7_stimuli_t4.jpg,1903
1081844004,179.32,182.12,140.19,143.79,3.95,3.89,s7_stimuli_t4.jpg,1903
1081848008,172.39,180.6,141.14,144.58,3.95,3.89,s7_stimuli_t4.jpg,1903
1081852013,167.15,177.08,140.49,146.79,3.95,3.88,s7_stimuli_t4.jpg,1903
1081856017,159.18,172.84,139.79,148.66,3.96,3.88,s7_stimuli_t4.jpg,1903
1081860022,168.36,162.02,140.27,149.13,3.97,3.86,s7_stimuli_t4.jpg,1903
1081864026,178.83,153.2,154.69,151.79,3.97,3.85,s7_stimuli_t4.jpg,1903
1081868031,215.42,167.26,257.68,153.63,3.98,3.85,s7_stimuli_t4.jpg,1903
1081872035,330.82,170.08,350.9,157.87,3.99,3.85,s7_stimuli_t4.jpg,1903
1081876040,366.49,179.65,393.94,185.11,3.99,3.85,s7_stimuli_t4.jpg,1903
1081880044,434.16,194.81,442.94,212.85,3.99,3.86,s7_stimuli_t4.jpg,1903
1081884048,492.6,250.61,482.62,247.05,3.99,3.85,s7_stimuli_t4.jpg,1903
1081888052,506.49,275.62,497.28,280.95,3.99,3.84,s7_stimuli_t4.jpg,1903
1081892056,531.22,279.55,509.62,289.38,3.99,3.83,s7_stimuli_t4.jpg,1903
1081896059,526.02,285.58,508.51,294.01,3.98,3.83,s7_stimuli_t4.jpg,1903
1081900063,529.05,281.11,513.16,292.15,3.98,3.83,s7_stimuli_t4.jpg,1903
1081904067,527.34,279.46,516.48,300.44,3.98,3.83,s7_stimuli_t4.jpg,1903
1081908071,530.31,279.04,519.24,299.17,3.98,3.83,s7_stimuli_t4.jpg,1903
1081912070,536.35,276.61,521.92,302.26,3.97,3.82,s7_stimuli_t4.jpg,1903
1081916069,538.83,274.32,522.51,302.49,3.97,3.82,s7_stimuli_t4.jpg,1903
1081920069,539.24,273.46,524.1,301.32,3.96,3.82,s7_stimuli_t4.jpg,1903
1081924068,540.3,272.69,525.58,302.44,3.96,3.82,s7_stimuli_t4.jpg,1903
1081928068,544.72,270.26,527.72,306.91,3.96,3.82,s7_stimuli_t4.jpg,1903
1081932067,545.9,265.52,532.98,308.59,3.96,3.82,s7_stimuli_t4.jpg,1903
1081936067,547.08,265.41,533.23,308.8,3.95,3.81,s7_stimuli_t4.jpg,1903
1081940066,548.39,261.6,534.27,309.47,3.96,3.81,s7_stimuli_t4.jpg,1903
1081944066,548.28,260.45,533.8,311.41,3.97,3.8,s7_stimuli_t4.jpg,1903
1081948065,549.57,255.03,536.3,311.86,3.97,3.8,s7_stimuli_t4.jpg,1903
1081952065,550.94,253.69,537.51,312.86,3.97,3.79,s7_stimuli_t4.jpg,1903
1081956064,549.67,253.82,536.57,314.17,3.98,3.78,s7_stimuli_t4.jpg,1903
1081960064,548.78,252.39,538.91,316.99,3.98,3.77,s7_stimuli_t4.jpg,1903
1081964063,548.59,251.74,539.78,317.19,3.99,3.77,s7_stimuli_t4.jpg,1903
1081968062,546.74,251.54,541.34,317.29,3.99,3.76,s7_stimuli_t4.jpg,1903
1081972062,544.11,251.79,541.39,316.59,4.0,3.75,s7_stimuli_t4.jpg,1903
1081976061,542.25,256.18,540.83,313.69,4.01,3.74,s7_stimuli_t4.jpg,1903
1081980061,537.75,253.24,542.72,311.85,4.02,3.74,s7_stimuli_t4.jpg,1903
1081984060,538.51,257.98,546.19,309.53,4.02,3.74,s7_stimuli_t4.jpg,1903
1081988060,536.58,255.3,546.32,305.82,4.02,3.74,s7_stimuli_t4.jpg,1903
1081992059,540.61,262.55,547.67,298.11,4.02,3.74,s7_stimuli_t4.jpg,1903
1081996059,537.43,262.26,550.4,301.33,4.01,3.74,s7_stimuli_t4.jpg,1903
1082000058,537.45,266.36,550.04,297.79,4.01,3.74,s7_stimuli_t4.jpg,1903
1082004058,540.08,267.72,548.47,295.36,4.01,3.75,s7_stimuli_t4.jpg,1903
1082008057,539.26,267.92,545.4,295.1,4.01,3.76,s7_stimuli_t4.jpg,1903
1082012056,541.07,274.05,545.12,294.59,4.01,3.76,s7_stimuli_t4.jpg,1903
1082016056,540.95,273.19,545.29,294.67,4.01,3.77,s7_stimuli_t4.jpg,1903
1082020055,542.68,272.4,541.84,296.89,4.01,3.77,s7_stimuli_t4.jpg,1903
1082024055,544.08,275.95,540.09,298.33,4.0,3.77,s7_stimuli_t4.jpg,1903
1082028054,546.71,275.6,537.82,300.39,4.0,3.78,s7_stimuli_t4.jpg,1903
1082032054,547.03,279.36,539.86,305.87,3.99,3.8,s7_stimuli_t4.jpg,1903
1082036053,548.21,280.07,535.59,308.2,3.98,3.81,s7_stimuli_t4.jpg,1903
1082040053,549.12,282.64,533.91,308.55,3.98,3.82,s7_stimuli_t4.jpg,1903
1082044052,550.93,282.79,532.84,310.42,3.97,3.82,s7_stimuli_t4.jpg,1903
1082048052,552.14,283.88,534.33,307.88,3.97,3.83,s7_stimuli_t4.jpg,1903
1082052051,553.14,286.2,532.97,306.54,3.97,3.82,s7_stimuli_t4.jpg,1903
1082056051,555.48,287.89,531.92,296.77,3.97,3.82,s7_stimuli_t4.jpg,1903
1082060050,557.33,288.67,533.1,300.92,3.97,3.82,s7_stimuli_t4.jpg,1903
1082064049,557.12,291.12,531.61,295.93,3.97,3.82,s7_stimuli_t4.jpg,1903
1082068049,558.6,293.68,529.53,295.49,3.97,3.82,s7_stimuli_t4.jpg,1903
1082072048,560.13,296.47,529.5,291.79,3.97,3.82,s7_stimuli_t4.jpg,1903
1082076048,560.7,298.35,526.89,292.7,3.97,3.81,s7_stimuli_t4.jpg,1903
1082080047,559.75,301.1,522.1,291.84,3.96,3.81,s7_stimuli_t4.jpg,1903
1082084047,555.54,295.97,520.46,288.55,3.97,3.81,s7_stimuli_t4.jpg,1903
1082088045,516.94,290.56,512.12,281.25,3.97,3.8,s7_stimuli_t4.jpg,1903
1082092044,462.95,264.35,463.57,275.07,3.97,3.81,s7_stimuli_t4.jpg,1903
1082096043,445.24,245.7,446.0,271.52,3.98,3.81,s7_stimuli_t4.jpg,1903
1082100042,433.8,248.62,436.41,264.07,3.99,3.81,s7_stimuli_t4.jpg,1903
1082104040,418.29,243.77,386.29,249.46,3.99,3.81,s7_stimuli_t4.jpg,1903
1082108039,378.52,226.25,336.06,236.8,3.99,3.82,s7_stimuli_t4.jpg,1903
1082112038,359.14,207.17,327.08,226.89,3.99,3.82,s7_stimuli_t4.jpg,1903
1082116037,347.2,201.79,319.86,232.04,4.0,3.81,s7_stimuli_t4.jpg,1903
1082120036,347.09,197.37,326.16,222.4,4.01,3.81,s7_stimuli_t4.jpg,1903
1082124035,343.56,207.68,333.96,234.98,4.02,3.8,s7_stimuli_t4.jpg,1903
1082128034,335.8,201.76,337.8,234.24,4.04,3.79,s7_stimuli_t4.jpg,1903
1082132033,334.64,201.83,343.39,234.88,4.05,3.78,s7_stimuli_t4.jpg,1903
1082136033,332.53,198.01,334.45,232.16,4.06,3.77,s7_stimuli_t4.jpg,1903
1082140032,342.12,200.29,342.68,231.12,4.07,3.76,s7_stimuli_t4.jpg,1903
1082144031,337.78,196.93,334.01,231.77,4.07,3.76,s7_stimuli_t4.jpg,1903
1082148030,335.28,195.23,334.49,233.29,4.07,3.76,s7_stimuli_t4.jpg,1903
1082152029,335.67,193.43,339.64,238.38,4.08,3.77,s7_stimuli_t4.jpg,1903
1082156028,335.87,193.6,338.0,239.29,4.08,3.77,s7_stimuli_t4.jpg,1903
1082160027,335.59,193.94,342.06,239.87,4.08,3.77,s7_stimuli_t4.jpg,1903
1082164026,338.15,194.99,342.18,241.63,4.08,3.77,s7_stimuli_t4.jpg,1903
1082168025,339.25,193.79,343.97,242.43,4.08,3.78,s7_stimuli_t4.jpg,1903
1082172024,338.35,192.11,338.43,242.46,4.07,3.78,s7_stimuli_t4.jpg,1903
1082176023,341.23,193.08,337.86,241.45,4.08,3.78,s7_stimuli_t4.jpg,1903
1082180023,339.54,192.44,338.44,241.66,4.07,3.78,s7_stimuli_t4.jpg,1903
1082184022,340.84,190.61,334.62,241.87,4.07,3.79,s7_stimuli_t4.jpg,1903
1082188021,341.59,189.74,337.61,241.48,4.08,3.79,s7_stimuli_t4.jpg,1903
1082192020,340.17,188.38,334.65,240.78,4.08,3.79,s7_stimuli_t4.jpg,1903
1082196019,341.2,189.01,334.15,239.66,4.08,3.79,s7_stimuli_t4.jpg,1903
1082200018,341.1,188.45,332.28,240.34,4.08,3.8,s7_stimuli_t4.jpg,1903
1082204017,343.27,192.17,331.25,239.84,4.08,3.81,s7_stimuli_t4.jpg,1903
1082208016,343.24,192.17,331.49,240.61,4.09,3.8,s7_stimuli_t4.jpg,1903
1082212015,343.43,194.51,330.99,238.92,4.09,3.82,s7_stimuli_t4.jpg,1903
1082216014,349.58,196.56,332.67,237.82,4.08,3.82,s7_stimuli_t4.jpg,1903
1082220013,349.92,201.03,329.76,236.78,4.08,3.83,s7_stimuli_t4.jpg,1903
1082224013,349.88,204.09,330.08,235.8,4.08,3.83,s7_stimuli_t4.jpg,1903
1082228012,353.73,206.09,328.64,232.98,4.08,3.84,s7_stimuli_t4.jpg,1903
1082232011,352.87,204.4,328.63,229.15,4.08,3.84,s7_stimuli_t4.jpg,1903
1082236010,352.43,207.3,328.09,224.56,4.09,3.85,s7_stimuli_t4.jpg,1903
1082240009,352.65,211.25,326.96,219.66,4.09,3.86,s7_stimuli_t4.jpg,1903
1082244008,347.33,211.29,326.25,212.68,4.1,3.87,s7_stimuli_t4.jpg,1903
1082248007,348.37,209.0,326.05,209.17,4.11,3.88,s7_stimuli_t4.jpg,1903
1082252006,346.7,209.47,325.13,204.71,4.12,3.89,s7_stimuli_t4.jpg,1903
1082256005,342.03,209.2,323.26,199.49,4.13,3.91,s7_stimuli_t4.jpg,1903
1082260004,341.71,208.4,321.14,191.64,4.14,3.91,s7_stimuli_t4.jpg,1903
1082264003,337.86,207.3,320.67,187.85,4.15,3.91,s7_stimuli_t4.jpg,1903
1082268002,334.31,205.3,319.34,184.65,4.16,3.92,s7_stimuli_t4.jpg,1903
1082272002,328.96,203.48,317.36,180.16,4.16,3.93,s7_stimuli_t4.jpg,1903
1082276001,327.09,201.38,315.47,177.3,4.17,3.94,s7_stimuli_t4.jpg,1903
1082280000,319.86,197.03,310.9,173.6,4.18,3.94,s7_stimuli_t4.jpg,1903
1082283999,312.96,194.9,296.57,172.24,4.19,3.95,s7_stimuli_t4.jpg,1903
1082287998,296.3,188.13,234.7,171.19,4.19,3.95,s7_stimuli_t4.jpg,1903
1082291996,303.23,186.95,242.03,169.99,4.2,3.95,s7_stimuli_t4.jpg,1903
1082295994,300.87,185.06,261.63,169.62,4.19,3.95,s7_stimuli_t4.jpg,1903
1082299992,301.15,185.96,267.32,168.69,4.19,3.95,s7_stimuli_t4.jpg,1903
1082303991,300.72,185.5,255.98,168.87,4.19,3.95,s7_stimuli_t4.jpg,1903
1082307989,298.52,184.58,254.52,169.67,4.19,3.96,s7_stimuli_t4.jpg,1903
1082311990,297.13,183.04,257.35,169.23,4.18,3.96,s7_stimuli_t4.jpg,1903
1082315990,294.78,182.76,258.64,170.74,4.18,3.97,s7_stimuli_t4.jpg,1903
1082319991,292.4,184.2,254.23,171.54,4.17,3.97,s7_stimuli_t4.jpg,1903
1082323992,295.29,185.45,253.44,172.01,4.17,3.98,s7_stimuli_t4.jpg,1903
1082327993,295.43,186.72,253.87,170.59,4.17,3.98,s7_stimuli_t4.jpg,1903
1082331994,298.34,190.32,255.01,170.07,4.17,3.98,s7_stimuli_t4.jpg,1903
1082335995,300.85,190.95,255.93,169.97,4.17,3.98,s7_stimuli_t4.jpg,1903
1082339996,299.06,194.03,256.53,168.88,4.17,3.99,s7_stimuli_t4.jpg,1903
1082343996,300.43,193.18,254.96,169.71,4.16,4.0,s7_stimuli_t4.jpg,1903
1082347997,298.56,193.12,255.5,170.5,4.16,4.0,s7_stimuli_t4.jpg,1903
1082351998,299.15,194.77,254.9,170.03,4.16,4.01,s7_stimuli_t4.jpg,1903
1082355999,299.23,196.18,252.58,170.88,4.16,4.01,s7_stimuli_t4.jpg,1903
1082360000,301.66,198.1,249.19,169.66,4.16,4.02,s7_stimuli_t4.jpg,1903
1082364001,303.32,198.58,246.43,168.87,4.16,4.02,s7_stimuli_t4.jpg,1903
1082368001,302.55,198.5,246.59,168.16,4.15,4.02,s7_stimuli_t4.jpg,1903
1082372002,301.1,199.27,243.35,169.93,4.15,4.03,s7_stimuli_t4.jpg,1903
1082376003,300.8,197.85,245.3,168.08,4.15,4.03,s7_stimuli_t4.jpg,1903
1082380004,296.97,199.44,244.64,169.32,4.16,4.04,s7_stimuli_t4.jpg,1903
1082384005,298.57,196.69,241.95,169.61,4.16,4.05,s7_stimuli_t4.jpg,1903
1082388006,295.31,195.33,241.84,168.33,4.16,4.06,s7_stimuli_t4.jpg,1903
1082392007,293.39,193.12,241.43,168.24,4.16,4.06,s7_stimuli_t4.jpg,1903
1082396007,289.31,191.02,240.34,167.26,4.17,4.07,s7_stimuli_t4.jpg,1903
1082400008,284.79,186.7,241.64,166.77,4.17,4.07,s7_stimuli_t4.jpg,1903
1082404009,284.98,185.68,243.4,166.15,4.18,4.07,s7_stimuli_t4.jpg,1903
1082408010,280.19,185.51,246.33,165.54,4.18,4.08,s7_stimuli_t4.jpg,1903
1082412011,280.69,180.0,246.91,165.89,4.19,4.08,s7_stimuli_t4.jpg,1903
1082416012,277.99,179.19,248.51,167.43,4.19,4.08,s7_stimuli_t4.jpg,1903
1082420012,278.32,178.66,251.4,169.91,4.19,4.07,s7_stimuli_t4.jpg,1903
1082424013,276.5,174.09,249.9,171.4,4.2,4.08,s7_stimuli_t4.jpg,1903
1082428014,276.08,173.35,250.83,176.18,4.2,4.08,s7_stimuli_t4.jpg,1903
1082432015,274.43,173.57,250.32,172.3,4.21,4.08,s7_stimuli_t4.jpg,1903
1082436016,275.13,173.17,251.58,176.42,4.21,4.08,s7_stimuli_t4.jpg,1903
1082440017,277.54,173.17,250.67,179.89,4.21,4.09,s7_stimuli_t4.jpg,1903
1082444018,278.85,171.19,248.46,183.14,4.22,4.09,s7_stimuli_t4.jpg,1903
1082448018,280.49,173.17,246.8,184.72,4.22,4.1,s7_stimuli_t4.jpg,1903
1082452019,282.05,170.22,246.15,185.34,4.22,4.1,s7_stimuli_t4.jpg,1903
1082456020,283.94,171.18,242.13,187.81,4.22,4.1,s7_stimuli_t4.jpg,1903
1082460021,288.31,170.05,238.93,189.06,4.22,4.11,s7_stimuli_t4.jpg,1903
1082464022,287.9,170.43,238.0,188.22,4.21,4.11,s7_stimuli_t4.jpg,1903
1082468023,290.08,172.7,234.65,187.33,4.21,4.11,s7_stimuli_t4.jpg,1903
1082472023,295.89,174.48,233.88,187.19,4.2,4.11,s7_stimuli_t4.jpg,1903
1082476024,299.35,178.03,234.91,188.24,4.19,4.11,s7_stimuli_t4.jpg,1903
1082480025,299.83,185.71,237.43,188.54,4.19,4.1,s7_stimuli_t4.jpg,1903
1082484026,302.92,190.29,239.17,190.57,4.19,4.1,s7_stimuli_t4.jpg,1903
1082488027,304.55,197.38,243.16,191.01,4.2,4.09,s7_stimuli_t4.jpg,1903
1082492028,307.33,196.48,246.99,193.46,4.2,4.08,s7_stimuli_t4.jpg,1903
1082496027,308.74,197.32,253.52,195.79,4.2,4.06,s7_stimuli_t4.jpg,1903
1082500026,311.25,202.24,261.88,201.58,4.2,4.04,s7_stimuli_t4.jpg,1903
1082504025,310.08,206.39,262.81,202.04,4.2,4.04,s7_stimuli_t4.jpg,1903
1082508024,312.31,206.52,269.12,206.04,4.2,4.04,s7_stimuli_t4.jpg,1903
1082512018,313.23,209.38,273.93,208.25,4.2,4.03,s7_stimuli_t4.jpg,1903
1082516013,313.25,211.86,280.74,208.96,4.19,4.02,s7_stimuli_t4.jpg,1903
1082520008,312.26,213.91,288.26,214.22,4.2,4.02,s7_stimuli_t4.jpg,1903
1082524002,311.12,214.35,290.37,214.39,4.2,4.01,s7_stimuli_t4.jpg,1903
1082527997,308.39,214.76,290.07,215.45,4.2,4.01,s7_stimuli_t4.jpg,1903
1082531992,307.11,214.9,292.35,216.54,4.2,4.02,s7_stimuli_t4.jpg,1903
1082535986,307.04,214.0,292.85,215.73,4.21,4.02,s7_stimuli_t4.jpg,1903
1082539981,306.0,213.24,292.51,213.31,4.2,4.02,s7_stimuli_t4.jpg,1903
1082543975,303.22,212.41,291.46,210.1,4.21,4.02,s7_stimuli_t4.jpg,1903
1082547970,301.72,210.88,291.18,207.53,4.21,4.02,s7_stimuli_t4.jpg,1903
1082551965,300.05,209.01,289.35,201.71,4.22,4.02,s7_stimuli_t4.jpg,1903
1082555959,299.36,206.42,286.65,200.78,4.22,4.03,s7_stimuli_t4.jpg,1903
1082559954,296.76,203.07,283.15,198.64,4.22,4.03,s7_stimuli_t4.jpg,1903
1082563949,294.66,202.32,280.74,190.22,4.22,4.04,s7_stimuli_t4.jpg,1903
1082567943,294.1,196.33,277.02,187.69,4.23,4.04,s7_stimuli_t4.jpg,1903
1082571938,294.67,195.89,273.35,185.68,4.24,4.05,s7_stimuli_t4.jpg,1903
1082575932,293.45,189.35,270.23,182.44,4.23,4.05,s7_stimuli_t4.jpg,1903
1082579927,288.64,189.77,270.02,178.88,4.24,4.06,s7_stimuli_t4.jpg,1903
1082583922,289.12,186.07,269.58,175.6,4.25,4.06,s7_stimuli_t4.jpg,1903
1082587916,288.01,183.68,266.04,173.99,4.25,4.06,s7_stimuli_t4.jpg,1903
1082591911,288.67,177.16,264.73,172.05,4.26,4.06,s7_stimuli_t4.jpg,1903
1082595906,283.71,176.08,261.26,171.5,4.27,4.06,s7_stimuli_t4.jpg,1903
1082599900,286.07,169.94,261.8,173.46,4.27,4.06,s7_stimuli_t4.jpg,1903
1082603895,285.12,168.08,259.76,175.47,4.27,4.06,s7_stimuli_t4.jpg,1903
1082607889,286.85,163.99,260.14,182.52,4.27,4.06,s7_stimuli_t4.jpg,1903
1082611884,286.58,163.49,259.98,188.12,4.27,4.05,s7_stimuli_t4.jpg,1903
1082615879,286.78,160.49,261.41,193.78,4.27,4.05,s7_stimuli_t4.jpg,1903
1082619873,287.61,159.87,260.61,197.22,4.27,4.05,s7_stimuli_t4.jpg,1903
1082623868,289.38,161.64,262.04,203.92,4.26,4.03,s7_stimuli_t4.jpg,1903
1082627862,288.8,165.63,263.54,206.3,4.26,4.03,s7_stimuli_t4.jpg,1903
1082631857,289.97,174.77,267.34,205.66,4.26,4.03,s7_stimuli_t4.jpg,1903
1082635852,290.03,182.62,270.8,207.81,4.25,4.03,s7_stimuli_t4.jpg,1903
1082639846,292.92,189.92,273.22,210.71,4.25,4.02,s7_stimuli_t4.jpg,1903
1082643841,293.94,190.42,274.61,212.16,4.25,4.02,s7_stimuli_t4.jpg,1903
1082647836,295.17,188.93,276.93,213.06,4.26,4.01,s7_stimuli_t4.jpg,1903
1082651830,295.96,184.92,278.85,214.24,4.26,4.0,s7_stimuli_t4.jpg,1903
1082655825,298.16,191.37,279.51,215.65,4.26,3.99,s7_stimuli_t4.jpg,1903
1082659819,299.51,191.03,281.41,216.07,4.26,3.99,s7_stimuli_t4.jpg,1903
1082663814,303.81,191.37,283.38,218.02,4.25,3.99,s7_stimuli_t4.jpg,1903
1082667809,303.59,192.32,283.39,218.35,4.25,3.98,s7_stimuli_t4.jpg,1903
1082671803,304.33,192.98,282.85,218.27,4.24,3.98,s7_stimuli_t4.jpg,1903
1082675798,307.87,190.19,285.22,222.45,4.24,3.98,s7_stimuli_t4.jpg,1903
1082679793,310.22,190.83,286.56,223.06,4.24,3.98,s7_stimuli_t4.jpg,1903
1082683787,311.79,188.09,281.67,223.28,4.24,3.99,s7_stimuli_t4.jpg,1903
1082687782,312.6,188.6,283.21,224.5,4.23,3.99,s7_stimuli_t4.jpg,1903
1082691776,313.97,188.7,276.8,225.34,4.23,4.0,s7_stimuli_t4.jpg,1903
1082695771,313.96,190.42,278.61,226.12,4.24,4.01,s7_stimuli_t4.jpg,1903
1082699766,312.79,191.06,275.63,226.01,4.23,4.01,s7_stimuli_t4.jpg,1903
1082703763,309.66,193.63,269.39,225.71,4.23,4.02,s7_stimuli_t4.jpg,1903
1082707761,306.27,196.87,267.31,223.62,4.23,4.03,s7_stimuli_t4.jpg,1903
1082711763,309.09,197.98,268.85,220.92,4.23,4.04,s7_stimuli_t4.jpg,1903
1082715766,309.26,197.13,275.91,218.23,4.24,4.04,s7_stimuli_t4.jpg,1903
1082719768,308.81,198.44,281.4,212.5,4.24,4.03,s7_stimuli_t4.jpg,1903
1082723771,312.3,196.36,291.84,207.18,4.23,4.04,s7_stimuli_t4.jpg,1903
1082727773,327.71,198.34,307.16,204.22,4.22,4.04,s7_stimuli_t4.jpg,1903
1082731776,336.34,198.07,312.46,208.09,4.22,4.04,s7_stimuli_t4.jpg,1903
1082735778,347.03,199.76,323.57,205.84,4.22,4.03,s7_stimuli_t4.jpg,1903
1082739781,353.02,198.29,326.48,206.07,4.22,4.03,s7_stimuli_t4.jpg,1903
1082743783,358.0,198.81,324.51,208.76,4.22,4.02,s7_stimuli_t4.jpg,1903
1082747785,362.83,196.44,328.77,211.97,4.22,4.02,s7_stimuli_t4.jpg,1903
1082751788,358.9,196.77,328.45,212.31,4.22,4.02,s7_stimuli_t4.jpg,1903
1082755790,360.36,194.52,329.78,212.51,4.22,4.02,s7_stimuli_t4.jpg,1903
1082759793,360.75,195.39,332.82,216.29,4.22,4.02,s7_stimuli_t4.jpg,1903
1082763795,361.4,192.1,333.71,215.67,4.21,4.02,s7_stimuli_t4.jpg,1903
1082767798,361.65,192.82,334.0,216.08,4.22,4.01,s7_stimuli_t4.jpg,1903
1082771800,362.42,191.27,332.91,215.76,4.21,4.01,s7_stimuli_t4.jpg,1903
1082775803,361.68,191.82,331.67,216.75,4.21,4.02,s7_stimuli_t4.jpg,1903
1082779805,361.23,192.36,330.99,218.18,4.21,4.01,s7_stimuli_t4.jpg,1903
1082783807,359.25,193.18,327.28,215.96,4.2,4.01,s7_stimuli_t4.jpg,1903
1082787810,357.52,192.44,328.2,214.96,4.2,4.01,s7_stimuli_t4.jpg,1903
1082791812,358.08,193.72,327.3,214.99,4.19,4.02,s7_stimuli_t4.jpg,1903
1082795815,357.35,195.07,326.47,215.18,4.19,4.01,s7_stimuli_t4.jpg,1903
1082799817,357.69,196.13,326.63,214.88,4.2,4.01,s7_stimuli_t4.jpg,1903
1082803820,358.77,197.13,325.72,215.83,4.19,4.0,s7_stimuli_t4.jpg,1903
1082807822,360.06,200.42,326.81,215.8,4.19,3.99,s7_stimuli_t4.jpg,1903
1082811825,361.34,201.34,327.67,218.58,4.19,3.98,s7_stimuli_t4.jpg,1903
1082815827,361.92,202.61,326.01,221.13,4.18,3.98,s7_stimuli_t4.jpg,1903
1082819830,363.9,203.69,327.78,220.94,4.17,3.97,s7_stimuli_t4.jpg,1903
1082823832,363.5,203.23,326.43,221.18,4.17,3.96,s7_stimuli_t4.jpg,1903
1082827834,362.05,204.99,327.31,224.17,4.18,3.96,s7_stimuli_t4.jpg,1903
1082831837,366.27,204.65,327.76,224.46,4.18,3.96,s7_stimuli_t4.jpg,1903
1082835839,364.44,203.04,328.46,223.92,4.18,3.97,s7_stimuli_t4.jpg,1903
